date,id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,昨日成交量,三大買賣超,融券5N,昨日融券,融券差額(張),融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
2024-03-12,2476,鉅祥,電子零組件業,76.2,0.79,1.57,77.4,77.0,1.05,-2.78,3721.33,4022.93,-1093.0,0.0,-7.0,-83.0,10.86,2.0,802.0,252.0,0.0,0.0,0.0,-1103.0,-0.54,6.83,10.0,0.0,1.13,-850.0,-0.41,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09,-1.04,-0.04,3.0,5.0,9.0,-0.92,-1.51,-0.78,-29.85,-19.28,1.95,-1.56,-3.89,-1.7,3.02,新光-台中,3.33%,華南永昌-中正,2.77%,群益金鼎,1.85%
2024-03-12,6229,研通,半導體業,34.4,-1.99,0.29,34.5,35.25,2.47,-2.89,896.37,694.3,,2.0,-47.0,-14.0,-0.7,1.0,-7.0,36.0,0.0,0.0,0.0,-138.0,-0.39,,,,,-47.0,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.74,1.54,1.95,4.0,5.0,13.0,0.03,-1.36,-0.83,-55.62,-42.97,3.75,-1.27,-4.08,-4.73,2.8,凱基-東港,4.46%,群益金鼎-嘉義,3.57%,元大-三重,3.35%
2024-03-12,6668,中揚光,光電業,52.7,-2.59,0.19,52.8,52.8,0.19,-2.04,1347.31,2001.68,-271.0,0.0,-64.0,-11.0,-0.83,4.0,106.0,47.0,0.0,0.0,0.0,-299.0,-0.38,22.11,28.0,0.04,0.89,-206.0,-0.26,0.0,-0.0,0.0,0.0,0.0,0.0,-1.02,-0.01,1.5,2.0,5.0,10.0,-0.63,-1.0,0.56,-58.22,-47.30,-12.05,-1.8,-4.26,-1.88,2.73,元大-中壢,3.34%,中國信託-松江,3.04%,中國信託-忠孝,1.93%
2024-03-12,1456,怡華,建材營造,19.85,3.66,1.26,20.1,20.05,1.01,-2.2,665.91,851.67,21.0,2.0,0.0,2.0,inf,2.0,-2.0,-4.0,0.0,0.0,0.0,20.0,0.02,0.41,1.0,0.0,13.19,-10.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.05,3.0,5.0,10.0,-0.3,-0.5,-0.5,386.11,412.95,251.73,-0.52,-0.61,1.45,2.73,富邦-南京,9.01%,新加坡商瑞銀,5.71%,群益金鼎-丹鳳,3.3%
2024-03-12,1473,台南,紡織纖維,30.05,7.51,5.99,31.85,31.05,3.33,-2.51,1561.28,2240.62,-176.0,0.0,0.0,0.0,,3.0,276.0,-147.0,0.0,0.0,0.0,-189.0,-0.13,7.9,13.0,0.01,0.3,-249.0,-0.17,0.0,0.0,-0.0,0.0,0.0,0.0,-0.46,-0.59,-0.95,0.0,0.0,0.0,-0.29,-0.31,-0.28,12.97,73.19,26.13,1.91,2.14,2.29,2.14,新加坡商瑞銀,6.53%,美商高盛,4.8%,兆豐-台南,3.78%
2024-03-12,1815,富喬,電子零組件業,18.7,-0.27,0.0,18.7,18.35,-1.87,-2.39,32972.17,33424.29,,1.0,-1.0,-947.0,946.0,2.0,1600.0,-4710.0,0.0,0.0,0.0,1708.0,0.37,,,,,-4169.0,-0.91,0.0,-0.0,0.0,0.0,0.0,0.0,1.59,2.82,2.57,3.0,6.0,9.0,-0.62,0.39,1.05,-22.33,-31.88,-23.97,-1.11,-0.73,0.69,2.13,永豐金證券,1.87%,港商野村,1.82%,凱基-台北,1.35%
2024-03-12,6163,華電網,通信網路業,21.95,-1.79,0.91,22.15,21.85,-0.46,-3.74,4507.41,2952.95,,0.0,-25.0,-5.0,-0.8,1.0,-15.0,-87.0,0.0,0.0,0.0,-1103.0,-0.78,,,,,-1132.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.96,1.51,2.0,6.0,13.0,-3.54,0.3,0.36,-20.94,-69.23,-44.66,-1.08,-0.22,1.17,2.04,兆豐-鹿港,2.31%,凱基-宜蘭,1.15%,國票-九鼎,1.09%
2024-03-12,1539,巨庭,電機機械,26.55,3.91,0.94,26.8,26.3,-0.94,-3.13,766.82,1091.04,-37.0,3.0,3.0,1.0,-0.67,3.0,129.0,14.0,0.0,0.0,0.0,-38.0,-0.06,0.89,1.0,0.0,0.4,-46.0,-0.07,0.0,0.0,-0.0,0.0,0.0,0.0,-0.16,-0.2,-0.08,2.0,2.0,10.0,-0.01,-0.04,-0.16,-32.78,103.77,84.03,0.32,1.27,1.66,2.03,凱基-北門,5.22%,富邦-苗栗,5.22%,玉山-雙和,4.17%
2024-03-12,2406,國碩,光電業,18.8,9.94,2.66,19.3,18.85,0.27,-3.83,15005.65,7372.82,-104.0,4.0,31.0,38.0,0.23,1.0,356.0,-396.0,0.0,0.0,0.0,-120.0,-0.03,7.46,16.0,0.0,0.46,-1378.0,-0.39,0.0,-0.0,0.0,0.0,0.0,0.0,0.53,0.55,1.37,2.0,5.0,9.0,0.51,0.65,1.11,-6.03,40.84,48.15,0.88,0.91,1.31,1.85,台灣摩根士丹利,3.8%,永豐金-桃園,1.42%,永興-台中,0.87%
2024-03-12,6477,安集,光電業,40.15,5.66,0.12,40.2,39.9,-0.62,-2.21,1160.83,2618.59,-50.0,3.0,37.0,-33.0,-1.89,2.0,74.0,-8.0,0.0,0.0,0.0,-55.0,-0.04,1.61,5.0,0.0,0.95,-5.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.06,0.49,2.0,3.0,8.0,0.54,0.06,0.13,-20.94,-63.17,-44.86,0.61,0.82,1.67,1.85,華南永昌-台中,2.76%,陽信-高雄,2.58%,玉山-大里,1.98%
2024-03-12,8034,榮群,通信網路業,28.85,6.26,0.35,28.95,28.6,-0.87,-2.72,3752.9,4051.68,,3.0,-6.0,13.0,-3.17,2.0,-63.0,52.0,0.0,0.0,0.0,-164.0,-0.26,,,,,-196.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,-1.64,-5.21,2.0,4.0,9.0,-2.64,-2.65,-8.51,-16.48,231.67,266.38,-0.23,0.88,1.41,1.52,凱基-台北,2.16%,元大-南屯,2%,元富-同大,1.79%
2024-03-12,5223,安力-KY,電腦及週邊設備業,39.95,0.76,0.0,39.95,42.5,6.38,-3.19,2190.54,69.17,,0.0,0.0,0.0,,3.0,-1.0,151.0,0.0,0.0,0.0,-62.0,-0.14,,,,,-120.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.2,0.22,2.0,3.0,10.0,-0.24,-0.45,-0.59,-37.53,-22.11,-9.34,1.66,1.38,0.54,1.3,摩根大通,6.07%,統一,5.25%,群益金鼎-三重,1%
2024-03-12,6167,久正,光電業,16.85,-0.3,1.19,17.05,16.9,0.3,-2.03,906.67,1176.47,,1.0,-19.0,3.0,-1.16,1.0,-123.0,-102.0,0.0,0.0,0.0,81.0,0.05,,,,,-46.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-1.05,-0.3,3.0,4.0,11.0,-0.08,-1.45,-2.08,-37.73,-50.10,-31.82,-0.3,-0.86,-0.3,0.57,永豐金-中正,11.14%,元大-新莊,5.51%,凱基-台北,4.19%
2024-03-12,3268,海德威,半導體業,29.65,4.59,0.17,29.7,29.45,-0.67,-2.48,625.09,1529.28,,0.0,-39.0,-55.0,0.41,2.0,2.0,-18.0,0.0,0.0,0.0,89.0,0.27,,,,,-36.0,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,-1.99,-0.47,3.0,4.0,11.0,-2.41,-6.48,-5.97,-0.31,86.45,61.47,-0.74,-3.32,-3.34,0.44,凱基-台北,8.8%,台灣摩根士丹利,4.64%,元大-竹山,2.72%
2024-03-12,8107,大億金茂,電機機械,16.35,2.83,1.22,16.55,16.5,0.92,-3.51,623.42,210.14,,0.0,0.0,0.0,,1.0,-2.0,109.0,0.0,0.0,0.03,33.0,0.04,,,,,-39.0,-0.05,0.0,0.0,-0.0,0.0,0.0,0.0,0.01,0.02,0.04,2.0,4.0,8.0,-0.06,-0.09,-0.16,31.16,35.44,22.15,0.26,0.23,0.24,0.18,致和-佳里,8.19%,統一-屏東,5.62%,華南永昌-南京,5.3%
2024-03-12,6108,競國,電子零組件業,22.55,0.0,-0.44,22.45,22.1,-2.0,-3.28,1940.74,1453.66,-599.0,0.0,0.0,-86.0,-inf,3.0,139.0,7.0,0.0,0.0,0.0,-595.0,-0.37,7.56,-4.0,-0.0,0.33,-528.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.22,1.88,2.0,4.0,11.0,-0.4,0.19,0.8,-13.50,-8.73,1.42,-0.81,-0.71,-0.81,0.04,元大-文心興安,17.47%,新光,5.05%,元富-虎尾,2.06%
2024-03-12,3615,安可,光電業,25.65,-0.97,1.75,26.1,25.6,-0.19,-2.1,931.94,754.51,,1.0,-5.0,1.0,-1.2,4.0,45.0,-151.0,0.0,0.0,0.0,-72.0,-0.11,,,,,-101.0,-0.15,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.18,0.37,2.11,2.0,5.0,11.0,-0.1,0.0,0.76,-25.98,-7.11,14.18,-0.63,-1.41,-2.44,-0.09,合庫證券,6.76%,新光,3.76%,台灣摩根士丹利,2.68%
2024-03-12,6237,驊訊,半導體業,61.9,0.49,0.97,62.5,62.6,1.13,-2.19,1276.36,1253.29,,0.0,-48.0,-47.0,-0.02,2.0,13.0,36.0,0.0,0.0,0.0,-133.0,-0.17,,,,,-93.0,-0.12,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.95,-0.35,0.46,1.0,3.0,7.0,-2.23,-4.92,-0.6,-42.44,-29.69,-11.72,-1.36,-3.97,-4.27,-0.56,凱基-員林,7.13%,凱基-羅東,3.06%,摩根大通,2.35%
2024-03-12,6140,訊達電腦,資訊服務業,38.25,3.1,-8.37,35.05,34.45,-9.93,-4.17,2356.15,746.47,,1.0,31.0,-50.0,-2.61,1.0,-96.0,-18.0,0.0,0.0,0.0,-100.0,-0.22,,,,,-344.0,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.69,2.03,0.65,2.0,6.0,11.0,-0.68,-0.68,-4.28,-65.54,-57.40,-2.60,-3.18,-3.41,-4.81,-0.79,台新證券,2.29%,凱基-長庚,1.49%,元大-民生三民,1.32%
2024-03-12,5340,建榮,電子零組件業,57.9,3.21,0.0,57.9,57.3,-1.04,-2.39,568.96,509.47,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.82,-13.0,-0.01,,,,,-73.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,-0.28,0.53,1.0,2.0,9.0,-0.22,-1.15,-1.24,-3.12,29.90,25.38,-0.16,-0.58,-1.77,-0.93,群益金鼎-潭子,6.85%,元大-崇德,5.27%,美商高盛,3.51%
2024-03-12,6170,統振,通信網路業,54.4,2.84,0.37,54.6,54.5,0.18,-2.33,695.58,882.69,,2.0,2.0,0.0,-1.0,4.0,85.0,1.0,0.0,0.0,0.0,50.0,0.05,,,,,-74.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.31,-0.48,1.6,2.0,4.0,12.0,-1.38,-2.5,-1.99,-11.04,24.64,24.60,0.22,-0.31,-0.89,-1.15,國票-南京,5.17%,永豐金證券,4.45%,元大-文心,4.31%
2024-03-12,2355,敬鵬,電子零組件業,46.9,1.41,0.32,47.05,46.8,-0.21,-2.7,7272.91,4818.31,-1739.0,2.0,-19.0,-10.0,-0.47,3.0,286.0,410.0,0.0,0.0,0.0,-1824.0,-0.46,20.01,85.0,0.02,1.11,-1831.0,-0.46,0.0,-0.0,0.0,0.0,0.0,0.0,-2.08,-3.87,-6.84,0.0,1.0,3.0,-2.11,-4.06,-5.24,-21.33,2.25,9.17,-0.24,-2.05,-2.07,-1.54,永豐金-忠孝,1.88%,凱基-基隆,1.8%,新光,1.73%
2024-03-12,3011,今皓,電子零組件業,31.5,-0.32,1.59,32.0,31.2,-0.95,-2.95,1518.86,984.2,-116.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-115.0,-0.1,2.62,-1.0,-0.0,0.4,-233.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.32,2.0,5.0,13.0,-0.57,-0.74,-0.91,-43.95,-12.68,11.96,-0.31,-1.47,-2.26,-3.3,寶盛,14.09%,元大-崇德,13.96%,元大-豐原,5%
2024-03-12,8068,全達,電子通路業,36.55,1.11,0.41,36.7,35.95,-1.64,-2.31,598.49,350.49,,2.0,0.0,4.0,inf,3.0,5.0,39.0,0.0,0.0,0.0,72.0,0.09,,,,,-167.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.34,-0.2,3.0,5.0,9.0,-0.34,-1.05,-1.99,-45.24,60.17,140.09,-0.7,-0.91,-1.52,-3.82,凱基-台北,4.68%,美商高盛,3.34%,新光,3.34%
2024-03-12,2739,寒舍,觀光事業,51.8,7.8,0.58,52.1,52.4,1.16,-4.55,2678.08,3696.9,-56.0,3.0,17.0,-34.0,-3.0,3.0,557.0,-164.0,0.0,0.0,0.0,-57.0,-0.06,3.27,1.0,0.0,0.09,-87.0,-0.1,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.23,-0.65,-0.8,2.0,3.0,6.0,0.75,0.54,-0.22,-10.64,18.24,9.92,2.32,2.98,0.97,-3.96,富邦-北港,3.77%,台灣摩根士丹利,1.61%,元大證券,1.16%
2024-03-12,3707,漢磊,半導體業,64.2,5.25,-0.47,63.9,61.8,-3.74,-3.29,7700.72,39394.8,,4.0,132.0,-145.0,-2.1,1.0,119.0,-64.0,0.0,0.0,0.07,-1584.0,-0.48,,,,,-1584.0,-0.48,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.23,-0.68,-0.29,3.0,5.0,12.0,-0.02,-0.55,-0.55,-10.87,-18.13,-16.63,2.08,2.04,0.94,-4.47,凱基-員林,1.83%,美林,0.7%,群益金鼎-內湖,0.57%
2024-03-12,2748,雲品,觀光事業,72.4,2.7,0.28,72.6,73.0,0.83,-2.01,1009.53,1142.01,100.0,0.0,-3.0,-81.0,26.0,2.0,29.0,-50.0,0.0,0.0,0.0,153.0,0.14,0.93,-53.0,-0.05,0.78,-7.0,-0.01,-0.0,-0.17,-1.94,0.0,0.0,0.0,0.11,0.03,-0.87,3.0,6.0,11.0,-0.17,-0.52,-3.01,-24.45,14.25,11.78,1.12,0.67,-2.16,-5.24,凱基-台北,9.11%,兆豐-南門,6.93%,永豐金-復興,3.96%
2024-03-12,2743,山富,觀光事業,116.0,2.65,3.02,119.5,117.0,0.86,-2.9,760.23,623.83,,1.0,2.0,-43.0,-22.5,3.0,19.0,1.0,0.0,0.0,0.0,-114.0,-0.32,,,,,-37.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.35,0.34,3.0,6.0,12.0,0.07,0.36,-0.51,50.58,218.38,141.65,2.5,4.35,2.58,-5.53,(牛牛牛)亞-網路,3.95%,群益金鼎-建成,3.29%,元大-屏東,2.11%
2024-03-12,8410,森田,電腦及週邊設備業,69.2,1.02,-1.16,68.4,66.7,-3.61,-2.49,705.17,203.67,,1.0,0.0,-2.0,-inf,3.0,46.0,127.0,0.0,0.0,0.0,-33.0,-0.09,,,,,-7.0,-0.02,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.28,0.08,0.52,2.0,6.0,13.0,-0.39,-0.15,-0.08,-39.57,-37.08,-8.74,-4.72,-6.69,-6.3,-6.07,華南永昌-桃園,15.04%,康和-永和,11.63%,台灣企銀-桃園,7.38%
2024-03-12,4927,泰鼎-KY,電子零組件業,42.65,0.71,1.41,43.25,42.15,-1.17,-2.77,1969.55,1291.79,-338.0,2.0,-2.0,-2.0,0.0,2.0,-24.0,-90.0,0.0,0.0,0.0,-343.0,-0.18,14.99,5.0,0.0,0.66,-666.0,-0.35,-0.0,0.0,0.0,0.0,0.0,0.0,-0.96,-1.91,-1.91,0.0,0.0,7.0,-0.93,-1.83,-2.01,3.70,-11.19,-15.40,-0.75,-1.87,-4.11,-6.23,富邦證券,9.64%,新加坡商瑞銀,7.06%,美商高盛,4.57%
2024-03-12,4174,浩鼎,生技醫療業,63.8,-0.31,-1.25,63.0,63.3,-0.78,-2.91,810.73,262.82,,1.0,1.0,0.0,-1.0,4.0,-16.0,5.0,0.0,0.0,0.0,-137.0,-0.06,,,,,-204.0,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.45,-0.72,0.0,0.0,2.0,-0.2,-0.36,-0.78,213.30,"6,118.06","4,514.06",-1.16,-2.25,-3.36,-7.18,國泰-松江,5.18%,華南永昌-高雄,3.82%,新加坡商瑞銀,3.21%
2024-03-12,4747,強生,生技醫療業,80.1,-1.11,-1.62,78.8,76.1,-4.99,-3.79,943.47,567.24,,1.0,4.0,-24.0,-7.0,1.0,-83.0,-545.0,0.0,0.0,0.0,100.0,0.22,,,,,-402.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.05,0.1,2.0,4.0,9.0,-0.54,-0.66,-1.89,-44.26,5.27,27.98,-4.38,-6.11,-7.87,-9.45,玉山-板橋,4.24%,新加坡商瑞銀,2.65%,華南永昌-林口,2.65%
2024-03-12,8155,博智,電子零組件業,138.0,0.73,0.36,138.5,136.0,-1.45,-2.16,784.2,348.51,,0.0,-31.0,-13.0,-0.58,2.0,-25.0,-321.0,-168.0,-0.33,6.27,242.0,0.47,,,,,-254.0,-0.5,-0.63,-0.63,-3.51,0.0,0.0,0.0,-0.19,-0.86,-0.11,2.0,3.0,8.0,-1.07,-1.73,-3.64,-21.61,-10.09,-0.62,-3.9,-6.05,-8.82,-15.39,港商野村,7.78%,凱基-台北,5.36%,新加坡商瑞銀,5.23%
2024-03-12,2345,智邦,通信網路業,491.0,0.0,-2.65,478.0,475.5,-3.16,-2.26,8278.45,5163.62,-2012.0,1.0,5.0,-19.0,-4.8,5.0,59.0,139.0,-560.0,-0.1,4.05,-1494.0,-0.27,66.24,42.0,0.01,1.86,-1618.0,-0.29,-0.39,-1.21,-2.05,0.0,0.0,2.0,-0.72,-0.68,0.08,0.0,2.0,10.0,-0.63,-1.04,-1.14,-9.18,-12.55,-9.30,-20.4,-27.15,-48.23,-41.33,港商麥格理,5.5%,美商高盛,5.45%,新加坡商瑞銀,4.16%
2024-03-12,4588,玖鼎電力,其他電子業,98.9,-3.98,-1.72,97.2,104.5,5.66,-3.24,890.68,624.24,-35.0,,,,,,,,0.0,0.0,0.0,-35.0,-0.08,3.76,0.0,0.0,0.0,-59.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.17,-0.12,4.0,7.0,8.0,-0.87,-1.22,-2.8,-23.69,-53.57,-25.09,-2.68,-1.64,11.03,,元大-樹林,3.59%,富邦-新竹,3.48%,元大-草屯,3.37%
