date,id,name,category,A轉跌幅,回彈,20日跌幅,收盤價,昨日主力,主力買賣超(張),月增率%,年增率%,累計年增率%,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3,昨日A轉跌幅,漲跌幅,成交量,20日最高成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日收盤價,前日成交量,昨日成交量,昨日三大,三大買賣超,融券5N,昨日融券,前日融券,融券差額(張),昨日融券5增張,昨日融券5MAX,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,主力5買%,主力10買%,主力20買%,ma5距離,ma10距離,ma20距離,ma60距離
2024-08-30,1527,鑽全,電機機械,-3.71,0.99,-20.68,46.7,57.0,-226.0,19.16,53.67,15.01,港商法國興業,6.84%,群益金鼎-士林,2.84%,摩根大通,2.53%,-1.14,-2.4,1622.35,5875.03,4.93,0.52,-0.62,0.1000000000000014,0.21,47.95,47.85,2338.91,1086.66,168.0,-53.0,4.0,1.0,2.0,6.0,11.0,8.0,5.0,3.0,123.0,-131.0,0.0,0.0,0.0,-53.0,-0.04,12.44,0.0,0.0,0.7,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.47,1.55,0.13,0.35,1.04,-0.55,0.03,1.83,2.5
2024-08-30,2367,燿華,電子零組件業,-3.27,1.0,-28.59,38.4,4056.0,-8860.0,-0.62,29.10,24.73,國泰-敦南,0.47%,永豐金-豐原,0.27%,國泰-板橋,0.27%,-0.13,-0.39,81901.6,81901.6,3.9,1.67,5.33,0.0,1.17,39.0,38.55,46376.22,69339.31,4332.0,-10043.0,3.0,573.0,43.0,-88.0,915.0,573.0,-1.15,4.0,3042.0,399.0,0.0,0.0,0.0,-8551.0,-1.28,12.16,-1492.0,-0.22,1.31,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.68,-0.38,1.73,-0.31,-0.39,0.53,1.56,2.54,3.8,2.44
2024-08-30,1336,台翰,電子零組件業,-3.61,1.0,-25.7,24.0,119.0,-12.0,4.01,14.29,5.16,元富-永和,17.89%,凱基-中壢,3.98%,凱基-台北,3.88%,-0.21,0.21,1006.18,1006.18,0.0,0.43,2.13,0.0,0.84,24.15,23.95,167.9,684.72,196.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-4.0,161.0,0.0,0.0,0.0,65.0,0.08,4.18,0.0,0.0,0.07,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.59,1.07,1.52,0.04,0.02,-0.1,0.38,0.8,1.84,2.41
2024-08-30,1570,力肯,電機機械,-2.97,0.88,-33.88,34.25,58.0,-4.0,31.09,235.15,72.91,港商法國興業,4.77%,港商野村,3.39%,凱基-台北,3.39%,-1.98,-1.01,1384.79,8572.98,1.94,-0.44,1.62,1.4500000000000028,1.16,35.0,34.6,3146.41,1730.22,242.0,109.0,2.0,2.0,0.0,1.0,-7.0,16.0,-0.5,2.0,85.0,-62.0,0.0,0.0,0.0,102.0,0.2,7.05,7.0,0.01,0.69,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.8,1.83,-0.56,-1.55,0.74,0.12,0.39,2.71,2.39
2024-08-30,2349,錸德,光電業,-4.02,0.58,-29.9,16.7,258.0,-175.0,2.55,0.39,4.00,國泰-松江,2.2%,美林,1.73%,新百王,1.59%,-2.28,-2.62,16111.89,239086.54,-0.29,0.0,-1.44,2.5,0.58,17.25,17.15,25508.58,14764.28,-620.0,-133.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-135.0,-0.02,10.53,2.0,0.0,0.41,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.04,0.2,-0.21,-0.4,-1.12,-0.52,-0.42,0.5,2.34
2024-08-30,8249,菱光,電子零組件業,-3.94,0.96,-29.19,31.7,-122.0,-125.0,28.33,69.38,3.84,永豐金證券,3.71%,兆豐-台南,2.76%,新光-新竹,2.28%,-1.06,-2.91,1050.74,2817.14,2.73,2.03,0.0,0.3999999999999986,1.07,33.0,32.65,2594.95,1119.7,-4.0,30.0,4.0,2.0,6.0,-3.0,24.0,10.0,-2.5,3.0,-5.0,-23.0,0.0,0.0,0.0,27.0,0.02,4.66,3.0,0.0,0.21,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.46,2.0,-0.03,-0.2,-0.74,-0.33,0.84,2.13,2.31
2024-08-30,8071,能率網通,電子零組件業,-4.88,0.79,-30.8,23.4,-130.0,-361.0,7.54,-18.24,-6.00,元大-華山,1.69%,合庫-台中,1.47%,富邦-陽明,1.29%,-2.99,-3.7,2245.91,15767.52,4.6,-1.8,-1.02,1.6999999999999993,1.23,24.6,24.3,2902.14,2060.0,-344.0,-125.0,2.0,-74.0,55.0,-21.0,59.0,73.0,-0.72,2.0,251.0,-294.0,0.0,0.0,0.0,-125.0,-0.24,2.07,0.0,0.0,0.23,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,1.15,1.5,-1.74,-0.47,-0.48,-0.83,-0.62,0.34,2.15
2024-08-30,8390,金益鼎,其他,-2.8,0.61,-18.56,72.8,-55.0,-116.0,-3.70,44.14,27.88,凱基-北門,7.72%,康和-內湖,2.26%,台新-新營,2%,-1.61,-0.95,751.41,5495.58,-1.57,-0.8,-1.21,5.899999999999992,1.36,74.5,73.5,581.07,692.3,-54.0,-134.0,2.0,1.0,0.0,-11.0,-4.0,22.0,-12.0,3.0,-27.0,41.0,0.0,0.0,0.0,-129.0,-0.13,5.06,-5.0,-0.01,0.62,-0.12,0.0,0.0,-0.31,0.0,0.0,0.0,-0.13,-1.1,0.09,-0.03,-1.0,-0.8,-1.58,-2.68,-1.39,2.07
2024-08-30,8354,冠好,其他,-2.08,0.87,-21.72,18.85,18.0,-69.0,-2.78,-4.45,2.74,中國信託-高雄,8.01%,新光-台中,5.7%,富邦-嘉義,4.93%,-0.78,-1.31,649.26,6183.46,0.79,-1.84,2.14,0.5500000000000007,0.79,19.25,19.1,1351.21,796.32,109.0,-131.0,2.0,-4.0,-5.0,0.0,-1.0,4.0,-1.0,2.0,-9.0,34.0,0.0,0.0,0.0,-131.0,-0.17,2.47,0.0,0.0,0.02,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.19,0.91,-0.15,-0.16,-1.01,-0.07,0.8,1.3,1.97
2024-08-30,6207,雷科,電子零組件業,-3.81,0.88,-34.63,73.3,-197.0,-40.0,5.59,-19.02,30.41,台灣摩根士丹利,2.87%,華南永昌-東昇,2.55%,華南永昌-內壢,2.36%,-2.23,-1.61,3173.78,26318.88,0.78,-2.2,-1.59,3.200000000000003,1.88,75.9,74.5,7343.04,2791.17,73.0,69.0,1.0,-19.0,-23.0,-50.0,-63.0,7.0,1.63,1.0,-61.0,-129.0,0.0,0.0,0.51,77.0,0.1,2.66,-8.0,-0.01,0.9,-0.05,0.0,0.0,0.51,0.0,0.0,3.0,-0.62,-0.82,-0.61,-0.78,-4.87,-0.92,-2.24,-2.27,3.95,1.95
2024-08-30,6830,汎銓,其他電子業,-2.46,1.0,-17.96,138.5,19.0,-8.0,3.70,5.50,3.91,美林,5.05%,群益金鼎-內湖,4.34%,富邦證券,2.53%,-3.57,2.59,989.76,1162.73,-1.93,6.69,-0.37,0.0,2.96,139.0,135.0,1162.73,939.63,-89.0,89.0,5.0,56.0,135.0,46.0,403.0,135.0,-0.18,5.0,143.0,60.0,0.0,0.0,0.0,92.0,0.2,2.88,-3.0,-0.01,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.28,-0.55,0.07,-0.18,-1.0,5.4,6.65,8.85,1.93
2024-08-30,3707,漢磊,半導體業,-2.66,0.8,-29.85,62.2,268.0,-288.0,0.50,-22.41,-20.55,摩根大通,6.69%,美商高盛,4.92%,凱基-台北,4.53%,-1.09,-2.05,2316.57,10950.51,0.0,-1.39,-0.78,4.100000000000001,0.0,63.5,63.5,2642.29,2559.76,642.0,364.0,2.0,-6.0,-18.0,20.0,2.0,78.0,-4.33,1.0,-316.0,-230.0,0.0,0.0,0.0,409.0,0.12,11.34,-45.0,-0.01,0.65,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.69,1.79,-0.02,1.58,1.89,-1.7,-1.51,3.92,1.74
2024-08-30,2417,圓剛,電腦及週邊設備業,-3.78,0.85,-31.34,48.4,-543.0,-419.0,12.28,16.67,4.89,凱基-文心,1.34%,台灣企銀-民雄,1.21%,新光,1.15%,-3.16,-1.22,3215.72,23892.01,-2.94,1.01,-2.2,2.5,2.04,50.0,49.0,4288.3,3845.5,-482.0,-484.0,2.0,24.0,-27.0,-24.0,34.0,57.0,-2.0,3.0,12.0,-175.0,0.0,0.0,0.0,-483.0,-0.31,1.74,-1.0,-0.0,1.58,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,-1.86,-0.91,-0.66,-1.59,-0.81,-1.24,-0.81,2.35,1.62
2024-08-30,3030,德律,其他電子業,-2.45,0.98,-31.31,159.5,258.0,-235.0,4.15,112.86,60.28,永豐金-台南,5.11%,元大證券,2.3%,台灣摩根士丹利,2.21%,-0.61,-1.85,1174.95,7732.89,3.83,-1.54,1.56,1.0,0.62,163.5,162.5,1736.25,1516.11,428.0,-258.0,2.0,0.0,-3.0,-1.0,15.0,21.0,-inf,3.0,41.0,-1.0,0.0,0.0,0.47,-254.0,-0.11,18.79,-4.0,-0.0,0.48,-0.1,0.0,0.0,0.26,0.0,0.0,3.0,-0.01,-0.05,0.33,0.14,0.27,0.47,-0.7,0.3,10.47,1.59
2024-08-30,4538,大詠城,電機機械,-3.3,1.0,-21.37,21.95,-2.0,-253.0,27.65,-4.42,-38.51,光和-花壇,5.47%,永豐金-桃園,3.39%,新光,2.35%,-0.48,6.3,1826.89,1826.89,0.0,0.98,0.0,0.0,0.0,20.65,20.65,129.52,77.21,0.0,-2.0,1.0,0.0,0.0,51.0,0.0,0.0,inf,3.0,-2.0,262.0,0.0,0.0,0.0,-5.0,-0.01,0.39,3.0,0.01,0.03,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.45,-0.45,-0.42,1.12,1.38,1.73,1.58
2024-08-30,9955,佳龍,其他,-3.43,0.55,-16.48,36.6,-206.0,-481.0,22.89,14.47,5.17,玉山-板橋,2.1%,元大-豐原站前,1.5%,永豐金-永康,1.3%,-0.8,-1.08,2001.46,30362.74,-1.44,-1.33,-0.13,3.0500000000000043,1.08,37.4,37.0,2300.51,1444.46,-196.0,-567.0,2.0,-4.0,11.0,-19.0,27.0,53.0,3.75,2.0,4.0,-49.0,0.0,0.0,0.0,-567.0,-0.55,1.5,0.0,0.0,0.53,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,-0.45,0.09,-0.31,-1.66,-2.28,-0.66,-0.77,-0.34,1.53
2024-08-30,3686,達能,半導體業,-2.63,0.63,-21.94,27.75,-117.0,-57.0,-46.80,162.54,295.95,元大-蘆洲,2.29%,兆豐-高雄,1.72%,群益金鼎-大甲,1.58%,-1.94,-0.36,697.78,6070.39,-0.17,-2.08,-1.24,2.5,0.18,27.9,27.85,1013.31,753.19,-29.0,-81.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.44,-88.0,-0.12,1.25,7.0,0.01,0.69,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,-1.27,-0.59,-1.08,-0.92,-2.23,-0.54,-0.74,0.17,1.46
2024-08-30,8011,台通,通信網路業,-2.67,0.9,-18.36,27.35,-1238.0,-309.0,-44.29,-12.18,68.28,凱基-興隆,3.17%,新光-高雄,2.53%,大昌-樹林,1.71%,-2.46,-1.44,3277.68,15640.34,-1.14,9.04,-2.12,0.5,0.36,27.85,27.75,15640.34,9010.9,-919.0,-432.0,1.0,-56.0,86.0,-32.0,24.0,86.0,-0.43,4.0,-305.0,228.0,0.0,0.0,0.0,-432.0,-0.25,4.72,0.0,0.0,0.02,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.81,1.8,0.26,0.26,0.28,0.2,0.33,1.16,1.35
2024-08-30,8104,錸寶,光電業,-3.49,0.86,-30.17,42.9,-232.0,-154.0,7.70,-4.14,-10.55,凱基-三多,4.38%,永豐金-市政,2.41%,台灣摩根士丹利,2.23%,-2.68,-1.49,1164.47,15118.86,2.03,3.75,-1.58,1.949999999999996,1.03,44.0,43.55,4800.93,2379.62,-409.0,-193.0,2.0,9.0,3.0,-15.0,-18.0,9.0,-2.67,2.0,-47.0,95.0,0.0,0.0,0.0,-193.0,-0.26,2.61,0.0,0.0,0.6,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.21,-4.21,-3.5,1.14,-2.91,-4.64,-0.13,0.92,4.38,1.07
2024-08-30,5475,德宏,電子零組件業,-2.27,0.99,-25.16,15.1,168.0,-44.0,13.38,9.25,-9.16,美好-蘆洲,6.58%,華南永昌-南京,4.55%,元大-花蓮,3.76%,-1.61,-0.98,638.41,1311.37,-0.34,-1.36,5.17,0.0500000000000007,0.98,15.4,15.25,356.72,1015.24,78.0,-131.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,-131.0,-0.1,1.57,0.0,0.0,0.08,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.4,0.02,-0.04,0.08,0.24,0.73,1.24,0.93
2024-08-30,3607,谷崧,電子零組件業,-2.61,0.78,-29.56,20.5,-31.0,-155.0,-2.39,40.09,13.69,凱基-台北,5.67%,美商高盛,2.7%,台新-屏東,2.7%,-1.65,-1.44,741.16,5267.22,-0.91,-2.53,-1.65,1.4499999999999993,0.96,21.0,20.8,1290.83,1682.74,208.0,-95.0,2.0,0.0,-2.0,1.0,-5.0,3.0,inf,1.0,-49.0,0.0,0.0,0.0,0.0,-102.0,-0.08,10.75,7.0,0.01,0.27,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.49,2.11,2.08,-0.07,0.59,0.84,-0.71,-0.91,0.52,0.93
2024-08-30,4903,聯光通,通信網路業,-4.26,0.58,-30.56,27.0,-162.0,-291.0,-54.84,-4.02,28.94,康和-永和,3.4%,永興,2.52%,華南永昌-麻豆,1.97%,-2.29,-2.53,1471.04,9805.09,-0.17,-2.93,-1.6,4.199999999999999,0.72,27.9,27.7,3267.84,2097.6,202.0,-245.0,2.0,2.0,0.0,-2.0,4.0,8.0,-2.0,4.0,96.0,-26.0,0.0,0.0,0.0,-245.0,-0.24,0.92,0.0,0.0,0.27,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.02,0.18,-1.95,-1.18,-1.67,-1.18,-1.4,0.21,0.88
2024-08-30,1569,濱川,電腦及週邊設備業,-2.12,0.6,-17.27,27.7,-198.0,-69.0,5.65,-16.73,-21.90,元大-大益,6.91%,玉山-台中,3.7%,元大-員林中山,3.7%,-2.28,-0.72,809.83,5766.69,4.93,-0.35,-2.62,2.099999999999998,0.72,28.1,27.9,2987.77,1360.73,-120.0,-201.0,2.0,-18.0,16.0,0.0,1.0,16.0,-1.0,2.0,27.0,-17.0,0.0,0.0,0.01,-191.0,-0.16,3.76,-10.0,-0.01,0.25,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.78,0.96,-0.22,-0.76,-3.2,-0.38,0.02,0.2,0.71
2024-08-30,4939,亞電,電子零組件業,-4.62,1.0,-22.42,21.7,-273.0,-115.0,2.21,-5.59,8.56,摩根大通,3.64%,富邦-板橋,2.79%,群益金鼎-三民,2.48%,-2.92,0.46,1292.44,1626.3,1.01,10.0,-1.82,0.0,0.46,21.7,21.6,1619.79,1626.3,-26.0,-41.0,1.0,0.0,3.0,0.0,3.0,3.0,,2.0,-127.0,-156.0,0.0,0.0,0.0,-41.0,-0.04,3.78,0.0,0.0,0.13,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.07,-0.28,-0.06,-0.1,-0.2,0.68,1.51,2.0,0.7
2024-08-30,8927,北基,油電燃氣業,-2.71,0.75,-18.94,64.6,-1914.0,-1318.0,-55.97,72.30,103.41,第一金-桃園,13.86%,摩根大通,10.23%,凱基-台北,3.85%,-5.35,-1.37,5120.83,8506.43,2.26,6.94,-3.39,3.299999999999997,0.76,66.0,65.5,8506.43,5614.08,39.0,695.0,5.0,27.0,1.0,12.0,864.0,741.0,-0.56,4.0,526.0,397.0,0.0,0.0,0.01,667.0,0.2,5.17,28.0,0.01,0.07,-0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.95,2.07,2.35,-1.67,-2.36,-3.03,-0.06,-1.08,0.89,0.6
2024-08-30,3011,今皓,電子零組件業,-3.73,0.88,-26.53,29.65,244.0,-227.0,1.23,12.32,-3.49,兆豐-台中,7.65%,台新證券,5.02%,台新-高雄,3.35%,-2.57,-2.15,836.83,2235.31,-2.21,-0.17,5.57,1.0500000000000007,0.33,30.4,30.3,431.69,1962.08,479.0,-364.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,267.0,47.0,0.0,0.0,0.0,-362.0,-0.32,2.38,-2.0,-0.0,0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,-0.01,0.11,-0.19,-0.33,-0.81,0.29,0.22,1.12,0.59
2024-08-30,1784,訊聯,生技醫療業,-2.1,0.82,-24.18,116.5,-195.0,-71.0,17.54,17.23,7.99,凱基-台北,7.54%,元大-龍潭,2.46%,台新-新營,2%,-3.28,-1.27,649.52,3532.6,1.24,-2.46,-0.84,5.5,0.42,118.5,118.0,995.28,1219.0,-76.0,-71.0,0.0,-5.0,-9.0,-13.0,-18.0,0.0,1.6,2.0,-6.0,5.0,0.0,0.0,0.0,-45.0,-0.09,3.96,-26.0,-0.05,0.54,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,-2.49,-0.94,-0.72,-2.03,-1.08,-2.7,-0.5,3.6,0.46
2024-08-30,2405,浩鑫,電腦及週邊設備業,-4.09,0.98,-23.13,22.3,-439.0,-1506.0,9.17,2.04,5.31,新光-台中,2.29%,元大-楊梅,1.51%,玉山-左營,1.21%,-0.87,-2.62,6604.35,20989.14,5.73,-1.95,1.33,0.1000000000000014,0.87,23.1,22.9,11138.85,7031.11,35.0,-1668.0,2.0,-78.0,-62.0,-32.0,78.0,197.0,-0.59,4.0,256.0,341.0,0.0,0.0,0.0,-1622.0,-0.47,6.59,-46.0,-0.01,0.22,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,-2.83,-2.74,-0.07,-1.79,-2.05,-0.23,0.15,1.03,0.25
2024-08-30,2102,泰豐,橡膠工業,-2.68,0.48,-19.88,21.75,-5.0,-313.0,-6.72,23.32,-67.41,中國信託,16.82%,元富-西松,7.08%,元大-大灣,5.18%,0.0,-2.68,1159.23,2542.18,0.46,1.14,0.68,2.549999999999997,0.0,22.35,22.35,430.5,357.19,-82.0,-747.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-1.0,11.0,0.0,0.0,0.0,-748.0,-0.16,7.31,1.0,0.0,0.36,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-0.55,-0.61,-0.12,-0.22,-0.0,-0.27,-0.33,-0.78,0.1
2024-08-30,2243,宏旭-KY,汽車工業,-2.89,0.2,-29.05,23.5,-160.0,-222.0,-78.50,280.59,85.87,美商高盛,2.7%,華南永昌-台中,2%,港商野村,1.72%,-2.45,-1.67,2151.95,17367.22,4.45,-5.81,-1.65,7.300000000000001,1.26,24.2,23.9,4105.28,2330.31,0.0,-108.0,1.0,-32.0,17.0,-3.0,-45.0,17.0,-0.91,1.0,-20.0,62.0,0.0,0.0,0.0,-108.0,-0.16,27.59,0.0,0.0,0.57,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.74,-0.55,-1.43,-4.42,-8.62,-0.94,-1.89,-2.11,0.09
2024-08-30,8234,新漢,電腦及週邊設備業,-3.77,0.78,-35.44,56.1,21.0,-173.0,30.37,21.79,-19.80,元大-斗信,4.55%,亞東-高雄,3.79%,元富-松德,1.67%,-0.86,-2.6,660.15,6916.86,0.17,0.0,-0.17,4.900000000000006,1.22,58.3,57.6,830.59,507.54,-15.0,-237.0,0.0,-5.0,-2.0,0.0,-25.0,21.0,-1.0,2.0,5.0,-26.0,0.0,0.0,0.0,-205.0,-0.15,5.89,-32.0,-0.02,0.44,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.37,1.5,-0.26,0.56,0.49,-1.24,-2.58,2.18,0.09
2024-08-30,6168,宏齊,光電業,-4.17,1.0,-24.38,23.0,-38.0,-432.0,10.63,10.28,-1.79,凱基-台北,2.75%,統一,1.93%,群益金鼎-西松,1.13%,-0.68,5.26,9244.38,9244.38,0.0,0.93,0.46,0.0,1.37,22.15,21.85,236.14,388.24,15.0,-172.0,1.0,0.0,0.0,5.0,0.0,0.0,inf,3.0,10.0,640.0,0.0,0.0,0.0,-175.0,-0.08,3.74,3.0,0.0,0.87,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,-0.01,0.04,-0.24,-0.23,-0.34,1.06,1.11,1.57,0.02
2024-08-30,3296,勝德,電子零組件業,-2.05,0.94,-23.71,26.25,-16.0,-107.0,4.57,0.10,12.57,第一金,3.74%,凱基-台北,3.54%,新光,3.34%,-1.85,-1.32,989.36,1142.67,-1.49,-0.19,0.76,0.3999999999999986,0.75,26.8,26.6,725.8,621.43,-10.0,-101.0,2.0,-3.0,-2.0,-1.0,7.0,9.0,-0.67,2.0,-6.0,-35.0,0.0,0.0,0.0,-103.0,-0.11,4.75,2.0,0.0,0.05,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-0.31,-0.8,-0.04,-0.1,-0.13,-0.26,0.79,1.77,0.02
2024-08-30,4976,佳凌,光電業,-4.0,1.0,-28.0,48.0,37.0,-249.0,7.24,56.42,19.20,永豐金-永康,2.41%,北城證券,2.12%,新光,1.98%,0.0,-1.44,2072.95,2072.95,-0.95,-0.53,4.73,0.0,0.62,49.0,48.7,434.41,1487.22,56.0,-282.0,3.0,19.0,-4.0,1.0,-28.0,19.0,-0.95,4.0,150.0,21.0,0.0,0.0,0.0,-283.0,-0.2,4.72,1.0,0.0,0.22,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.76,2.1,-0.12,0.26,0.8,0.57,0.16,2.33,-0.04
2024-08-30,8076,伍豐,電腦及週邊設備業,-2.04,0.85,-22.99,33.55,-448.0,-390.0,-24.15,-21.66,-0.79,台新-台中,2.51%,永豐金-中和,2.32%,美好-楊梅,2.14%,-1.73,-1.32,1634.73,6763.77,0.88,2.19,-3.0,1.2000000000000028,0.44,34.15,34.0,3526.45,2027.36,-753.0,-518.0,2.0,4.0,0.0,1.0,-48.0,4.0,-0.75,3.0,50.0,54.0,0.0,0.0,0.0,-315.0,-0.1,5.25,-203.0,-0.07,0.71,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.49,0.95,-0.01,0.03,-0.07,-0.63,-0.61,0.45,-0.07
2024-08-30,3031,佰鴻,光電業,-4.79,1.0,-24.43,20.85,7.0,-164.0,-3.54,36.47,7.40,元大-中山北路,4.7%,摩根大通,3.91%,華南永昌-台中,1.86%,-2.17,2.96,2147.41,2147.41,-0.77,1.8,2.53,0.0,1.48,20.55,20.25,653.07,1142.25,-210.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,-2.0,52.0,0.0,0.0,0.0,-139.0,-0.08,4.28,3.0,0.0,0.31,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,-0.16,-0.55,-0.04,-0.11,-0.32,0.89,1.27,1.84,-0.08
2024-08-30,1617,榮星,電器電纜,-4.23,0.96,-20.6,23.75,-90.0,-271.0,-6.12,27.04,20.52,國票證券,15.97%,國泰-敦南,2.58%,兆豐-復興,1.61%,-1.41,-2.66,1239.98,2942.58,0.86,5.78,-1.21,0.1999999999999993,1.64,24.8,24.4,2942.58,1136.16,-267.0,-372.0,1.0,4.0,-239.0,-22.0,-316.0,4.0,-6.5,5.0,1.0,93.0,0.0,0.0,0.0,-197.0,-0.12,21.01,-175.0,-0.11,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.16,-0.14,-0.04,-0.1,-0.17,-0.12,0.05,0.84,-0.49
2024-08-30,1436,華友聯,建材營造,-3.45,0.7,-27.89,168.0,-7.0,-156.0,57.03,"3,121.39","2,264.62",台新證券,5.28%,中國信託-高雄,5%,國泰-敦南,3.21%,-0.59,0.0,1059.78,2681.42,-1.19,-0.6,1.82,16.0,0.89,169.5,168.0,281.55,396.91,8.0,-104.0,1.0,-1.0,-12.0,-9.0,-19.0,39.0,8.0,5.0,3.0,90.0,0.0,0.0,0.98,-53.0,-0.05,4.62,-51.0,-0.05,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.28,0.57,-0.35,-0.8,-2.43,1.0,-1.65,1.25,-0.6
2024-08-30,3339,泰谷,光電業,-3.63,0.86,-34.73,43.85,-450.0,-23.0,7.49,30.79,26.65,兆豐-大同,7.59%,國泰-台南,6.83%,國票-安和,3.19%,-3.18,-0.68,1317.24,9295.88,-3.34,0.33,-1.89,2.299999999999997,0.91,44.55,44.15,4026.29,1960.07,-285.0,-298.0,1.0,-32.0,-7.0,25.0,-96.0,-3.0,-1.78,3.0,-230.0,184.0,0.0,0.0,0.0,-298.0,-0.57,5.57,-0.0,-0.0,3.75,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.17,1.27,-3.1,-3.77,-5.33,-1.0,-1.46,1.35,-0.7
2024-08-30,8210,勤誠,電腦及週邊設備業,-3.47,0.91,-27.17,292.5,141.0,-831.0,13.39,111.12,61.80,永豐金-信義,3.32%,港商法國興業,2.66%,元大證券,2.56%,-0.83,-2.5,2107.44,5289.5,0.0,0.0,0.0,8.0,0.83,302.5,300.0,1768.19,1545.95,485.0,-947.0,0.0,-51.0,-5.0,-73.0,-37.0,63.0,0.43,2.0,-369.0,71.0,-11.0,-0.01,2.49,-886.0,-0.73,10.55,-50.0,-0.04,1.07,-0.69,-0.33,-1.13,0.86,0.0,0.0,7.0,-0.2,1.24,1.99,-0.86,-0.27,2.71,-6.0,-6.4,2.1,-0.81
2024-08-30,6160,欣技,電腦及週邊設備業,-2.35,0.77,-27.63,27.0,-13.0,-62.0,54.40,58.04,-18.61,統一-台南,7.9%,兆豐-台中,5.78%,永豐金-台中,5.01%,-1.44,-1.46,518.66,4610.42,2.02,-0.54,-0.9,1.8500000000000012,0.91,27.65,27.4,370.16,328.64,-24.0,-59.0,3.0,4.0,-1.0,0.0,19.0,11.0,-1.0,2.0,0.0,57.0,0.0,0.0,0.0,-59.0,-0.09,3.42,-0.0,-0.0,0.11,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.19,0.24,0.1,-0.29,-0.28,-0.42,-0.39,0.39,-1.16
