date,id,name,category,A轉跌幅,回彈,20日跌幅,收盤價,昨日主力,主力買賣超(張),月增率%,年增率%,累計年增率%,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3,昨日A轉跌幅,漲跌幅,成交量,20日最高成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日收盤價,前日成交量,昨日成交量,昨日三大,三大買賣超,融券5N,昨日融券,前日融券,融券差額(張),昨日融券5增張,昨日融券5MAX,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,主力5買%,主力10買%,主力20買%,ma5距離,ma10距離,ma20距離,ma60距離
2024-12-24,3005,神基,電腦及週邊設備業,-0.92,0.76,-7.69,107.5,109.0,-18.0,4.07,2.22,1.80,台灣摩根士丹利,18.68%,凱基-台北,8.66%,新加坡商瑞銀,7.97%,-1.83,0.47,877.72,3498.55,0.0,-0.47,0.94,2.0,0.93,108.0,107.0,1900.92,1708.17,139.0,-65.0,0.0,-3.0,0.0,-2.0,-25.0,0.0,-0.33,1.0,58.0,-17.0,-424.0,-0.07,10.94,348.0,0.06,14.94,11.0,0.0,7.5,-0.0,-0.31,-0.51,-0.93,0.0,1.0,2.0,0.29,0.3,0.28,0.1,0.17,-0.0,0.8,0.85,1.4,-2.23
2024-12-24,6176,瑞儀,光電業,-2.74,0.96,-6.72,195.0,322.0,-711.0,9.98,25.12,15.04,永豐金證券,6.31%,凱基-台北,4.62%,國泰-館前,1.28%,0.0,-2.99,1948.44,3676.74,-1.26,1.53,1.01,0.5,-0.25,200.5,201.0,2576.25,2430.67,367.0,-836.0,3.0,1.0,0.0,-20.0,9.0,4.0,-21.0,2.0,-22.0,119.0,-18.0,-0.0,34.91,-793.0,-0.17,30.48,-25.0,-0.01,13.16,-0.15,0.86,1.28,0.97,4.0,8.0,11.0,-0.68,-0.81,-0.88,0.15,0.37,0.01,-2.9,-1.55,1.0,-2.37
2024-12-24,2301,光寶科,電腦及週邊設備業,-0.99,0.29,-8.52,100.5,-332.0,-27.0,0.94,1.33,-9.02,摩根大通,13.55%,台灣摩根士丹利,8.38%,美商高盛,5.78%,-1.48,0.5,3911.53,11997.86,-0.5,-0.5,0.5,6.5,1.0,101.0,100.0,8412.9,5268.81,-326.0,89.0,3.0,0.0,1.0,3.0,32.0,31.0,inf,3.0,133.0,-23.0,-1662.0,-0.07,14.74,1672.0,0.07,26.03,79.0,0.0,7.33,-0.0,-0.41,-0.66,-0.85,0.0,1.0,5.0,0.18,0.24,0.22,-0.1,-0.28,-0.47,0.4,-0.48,-2.22,-2.48
2024-12-24,2809,京城銀,金融保險業,-4.92,0.81,-8.14,48.3,-403.0,-5094.0,75.91,-11.74,-3.87,摩根大通,5.72%,美商高盛,5.07%,新加坡商瑞銀,4.23%,-1.94,-4.36,19062.85,19062.85,0.2,0.0,-1.17,0.8000000000000043,-0.2,50.4,50.5,17460.26,16347.46,-594.0,-6404.0,4.0,-38.0,106.0,2.0,100.0,106.0,-1.05,5.0,52.0,409.0,-10011.0,-0.9,15.09,3654.0,0.33,14.42,-47.0,-0.0,3.63,-0.46,-2.41,-2.36,-1.59,1.0,4.0,14.0,1.8,1.84,0.58,-0.42,-0.32,-0.6,-2.1,-1.59,-1.04,-2.55
2024-12-24,2303,聯電,半導體業,-2.11,0.96,-10.08,44.0,5551.0,30822.0,-6.19,6.71,3.79,台灣摩根士丹利,12.44%,新加坡商瑞銀,11.24%,美商高盛,4.74%,-0.92,2.56,133767.87,133767.87,-1.6,-1.51,1.3,0.1999999999999957,3.5,44.4,42.9,67821.65,35449.1,5918.0,33316.0,2.0,216.0,-3.0,42.0,-711.0,216.0,-0.81,3.0,-1188.0,512.0,-28357.0,-0.23,19.52,58023.0,0.46,25.9,3650.0,0.03,2.58,0.25,-0.19,0.2,0.7,3.0,8.0,15.0,0.22,-0.31,-1.64,0.11,-0.11,-0.86,0.81,1.31,0.63,-3.06
2024-12-24,3034,聯詠,半導體業,-1.88,1.0,-5.36,494.5,1123.0,-250.0,-3.64,-8.23,-7.36,台灣匯立證券,14.34%,美林,11.63%,元大證券,8.91%,-0.4,-1.1,1693.84,5418.61,-1.42,0.31,2.77,0.0,0.6,503.0,500.0,5418.61,3657.3,1166.0,-301.0,0.0,0.0,0.0,0.0,-5.0,0.0,,1.0,-81.0,-23.0,-126.0,-0.02,34.0,-152.0,-0.02,28.88,-23.0,-0.0,6.6,-0.04,0.08,0.06,0.21,4.0,7.0,12.0,0.17,0.04,-0.41,0.1,0.03,-0.16,2.9,7.45,8.55,-3.31
2024-12-24,8016,矽創,半導體業,-2.04,1.0,-8.84,216.0,0.0,-189.0,-0.35,0.29,6.61,新加坡商瑞銀,22.32%,摩根大通,7.42%,美商高盛,6.2%,-1.36,-0.46,1886.01,2294.44,0.0,1.17,0.23,0.0,0.69,218.5,217.0,2176.16,1766.66,-88.0,-258.0,1.0,-32.0,0.0,-30.0,-3.0,37.0,-0.06,2.0,10.0,3.0,-1108.0,-0.92,13.56,847.0,0.71,28.32,3.0,0.0,1.0,-0.16,-4.27,-4.96,-5.78,0.0,0.0,1.0,3.63,4.3,3.64,-0.33,-0.29,-1.42,0.5,5.35,6.95,-3.84
2024-12-24,1402,遠東新,紡織纖維,-1.09,0.15,-13.64,31.75,-3412.0,-4175.0,-1.66,5.86,5.13,台灣摩根士丹利,28.98%,摩根大通,12.78%,美商高盛,9.66%,-2.31,0.32,76524.44,81492.68,0.45,-3.46,-1.25,4.199999999999996,0.16,31.7,31.65,81492.68,81481.43,-9123.0,-7795.0,2.0,1.0,13.0,-1.0,19.0,153.0,-2.0,3.0,161.0,112.0,-56369.0,-1.05,10.77,48715.0,0.91,18.83,-141.0,-0.0,2.13,-0.08,-3.6,-3.7,-3.73,0.0,3.0,8.0,3.09,2.83,2.24,-0.22,-0.33,-0.53,-0.59,-1.01,-1.55,-4.0
2024-12-24,2504,國產,建材營造,-3.96,0.31,-11.82,48.5,-28.0,-2433.0,3.42,-3.80,2.82,兆豐證券,4.29%,統一,3.85%,兆豐-來福,2.2%,-2.34,-3.0,7641.35,10089.67,-1.17,-1.39,0.4,4.5,0.8,50.4,50.0,8723.23,7100.86,150.0,-3771.0,2.0,1.0,-13.0,-101.0,-20.0,1.0,-102.0,4.0,9.0,332.0,-3725.0,-0.32,18.45,110.0,0.01,10.66,-156.0,-0.01,2.24,-0.21,-0.8,-1.03,-0.04,0.0,2.0,12.0,0.49,0.59,-0.4,-0.25,-0.34,-0.38,-1.48,-2.65,-3.75,-4.59
2024-12-24,3702,大聯大,電子通路業,-0.72,0.51,-8.97,68.8,62.0,329.0,-2.12,16.85,29.78,香港上海匯豐,22.41%,台灣摩根士丹利,11.63%,凱基-台北,6.58%,-0.59,2.53,3998.51,11091.28,-0.87,-2.94,1.67,3.200000000000003,0.3,67.3,67.1,11091.28,7467.48,-61.0,-492.0,3.0,-8.0,6.0,4.0,5.0,6.0,-1.5,0.0,-15.0,-8.0,-1819.0,-0.11,25.0,1312.0,0.08,27.75,15.0,0.0,9.58,0.02,-0.95,-1.07,-0.99,0.0,3.0,7.0,0.47,0.19,-0.08,-0.11,-0.2,-0.44,1.1,0.05,-0.72,-4.65
2024-12-24,3231,緯創,電腦及週邊設備業,-1.83,0.26,-13.93,107.5,237.0,-2035.0,-1.08,24.61,19.16,摩根大通,9.67%,台灣摩根士丹利,7.93%,國票-長城,2.52%,-1.37,-0.46,20027.8,73081.51,-1.39,-0.47,1.89,12.5,0.93,109.0,108.0,23679.4,20039.56,-146.0,-3481.0,1.0,-124.0,-239.0,-11.0,-468.0,153.0,-0.91,4.0,1084.0,-511.0,-5105.0,-0.18,10.11,1653.0,0.06,26.09,-29.0,-0.0,9.35,-0.07,-0.46,-0.73,-0.79,1.0,1.0,7.0,-0.1,-0.85,-1.56,-0.54,-1.6,-2.27,0.3,-1.5,-4.78,-4.92
2024-12-24,4938,和碩,電腦及週邊設備業,-2.12,0.61,-8.21,92.4,648.0,-467.0,-10.98,-9.44,-12.84,美林,16.14%,新加坡商瑞銀,11.06%,台灣摩根士丹利,8.59%,-0.32,-1.18,4213.1,10706.03,-0.55,-0.99,3.54,3.0999999999999943,0.53,94.0,93.5,10706.03,6302.9,1081.0,-863.0,1.0,-7.0,0.0,2.0,-18.0,0.0,-1.29,4.0,1.0,85.0,-2393.0,-0.09,13.43,1501.0,0.06,32.34,29.0,0.0,5.33,-0.02,-0.29,-0.3,-0.6,1.0,4.0,9.0,0.24,0.02,-0.07,-0.04,-0.1,-0.22,0.58,-0.74,-1.59,-6.15
2024-12-24,4915,致伸,電子零組件業,-1.91,0.29,-8.27,77.0,-48.0,-257.0,-3.11,-9.62,-4.01,凱基-台北,8.26%,京城,5.73%,元大-南崁,5.05%,-0.77,-1.03,871.5,4445.59,-1.39,-0.39,0.39,4.900000000000006,0.64,78.3,77.8,1087.78,537.76,2.0,-404.0,1.0,0.0,0.0,0.0,1.0,3.0,,3.0,-1.0,23.0,-130.0,-0.03,23.4,-266.0,-0.06,42.93,-8.0,-0.0,0.75,-0.06,-0.08,-0.19,-0.58,1.0,4.0,6.0,0.14,0.06,0.03,0.02,-0.12,-0.48,-0.8,-0.85,-1.84,-6.48
2024-12-24,3042,晶技,電子零組件業,-2.36,0.6,-6.88,103.5,-187.0,-306.0,-3.29,8.72,17.05,摩根大通,11.55%,美商高盛,9.56%,新加坡商瑞銀,5.34%,-0.94,-1.43,2154.63,2423.61,0.96,0.0,0.0,3.0,0.0,105.0,105.0,2312.24,2423.61,-455.0,-661.0,1.0,-2.0,1.0,-10.0,-1.0,2.0,4.0,3.0,14.0,34.0,-1394.0,-0.45,15.11,704.0,0.23,16.11,29.0,0.01,0.52,-0.1,-1.99,-2.41,-2.55,0.0,2.0,7.0,1.75,1.64,0.35,-0.14,-0.34,-1.02,-1.0,-0.8,-1.2,-6.86
2024-12-24,2451,創見,半導體業,-3.81,0.57,-6.46,88.4,32.0,-306.0,4.98,-6.18,-4.24,新加坡商瑞銀,14.51%,富邦-台北,10.32%,美林,6.42%,-1.63,-2.1,2026.08,2433.97,-0.33,-2.2,1.46,2.5999999999999943,1.11,91.3,90.3,2433.97,1724.27,72.0,-697.0,1.0,0.0,-5.0,-3.0,-3.0,4.0,-inf,3.0,-4.0,211.0,-1390.0,-0.32,11.67,680.0,0.16,8.34,13.0,0.0,4.94,-0.07,-1.07,-1.03,-0.71,0.0,4.0,11.0,0.91,0.84,0.64,-0.07,-0.14,-0.11,-1.6,-2.59,-3.32,-7.28
2024-12-24,2385,群光,電子零組件業,-1.97,0.51,-12.07,149.0,37.0,-161.0,,,,兆豐證券,10.11%,台新證券,6.29%,元富,6.17%,-1.32,-0.67,1701.51,5616.51,-1.35,1.37,1.35,9.5,1.33,152.0,150.0,4737.8,3880.68,-145.0,-640.0,2.0,-20.0,-4.0,2.0,-22.0,3.0,-1.1,0.0,-5.0,-1.0,-399.0,-0.05,16.99,-274.0,-0.04,27.38,33.0,0.0,10.45,-0.02,0.42,0.29,0.17,4.0,5.0,9.0,-0.65,-1.25,-1.94,0.0,-0.39,-0.85,0.8,1.8,-1.25,-7.93
2024-12-24,2449,京元電子,半導體業,-3.8,0.47,-17.24,114.0,-2906.0,-867.0,1.23,16.28,11.30,摩根大通,8.59%,台灣摩根士丹利,6.81%,凱基,1.7%,-2.12,-1.3,12445.42,35488.85,0.43,0.43,-0.86,12.0,1.3,117.0,115.5,23076.3,19470.11,-6338.0,-1272.0,2.0,-27.0,6.0,-25.0,-193.0,147.0,-0.07,2.0,2141.0,-373.0,-1752.0,-0.14,14.02,487.0,0.04,27.54,-7.0,-0.0,12.15,-0.07,-0.85,-1.41,-1.96,1.0,4.0,7.0,-0.34,-1.76,-3.09,-0.28,-1.72,-3.17,-1.5,-1.05,-5.72,-10.23
2024-12-24,5483,中美晶,半導體業,-1.06,0.27,-15.89,140.5,-459.0,-619.0,-9.94,-4.04,-0.95,摩根大通,14.19%,新加坡商瑞銀,11.59%,美商高盛,6.93%,-2.14,2.55,12540.9,17851.29,-0.35,-3.87,0.37,18.5,0.73,138.0,137.0,17851.29,13239.17,-1682.0,-296.0,1.0,-18.0,26.0,-43.0,-11.0,26.0,1.39,5.0,122.0,94.0,-5518.0,-0.94,21.04,4929.0,0.84,20.98,293.0,0.05,0.91,-0.11,-4.89,-5.08,-5.27,0.0,3.0,7.0,3.61,3.4,2.3,-0.69,-0.65,-1.28,0.8,-3.1,-9.12,-18.22
2024-12-24,1477,聚陽,紡織纖維,-1.41,0.53,-8.86,314.5,89.0,-19.0,-2.53,6.84,9.49,新加坡商瑞銀,16.44%,富邦證券,9.27%,玉山證券,7.47%,-1.41,-0.32,668.78,3547.17,-1.87,-0.79,1.12,14.0,-0.16,315.0,315.5,1632.0,1299.65,-71.0,-146.0,0.0,0.0,0.0,-2.0,-1.0,0.0,-inf,3.0,-28.0,43.0,-153.0,-0.06,11.18,7.0,0.0,24.73,0.0,0.0,3.35,-0.01,0.6,0.69,0.51,4.0,5.0,8.0,-1.04,-1.23,-2.53,0.02,0.21,-0.54,-0.9,0.5,-0.25,-19.79
2024-12-24,3017,奇鋐,電腦及週邊設備業,-1.71,0.28,-15.56,634.0,-647.0,-353.0,1.57,28.70,21.57,富邦證券,24.11%,凱基-士林,2.89%,群益金鼎,2.77%,-2.15,-0.31,3976.7,14988.44,0.48,0.16,0.32,81.0,1.26,644.0,636.0,9296.74,5264.83,-1071.0,-1702.0,2.0,-19.0,-1.0,5.0,-83.0,11.0,-1.26,4.0,31.0,143.0,-97.0,-0.03,11.13,-1601.0,-0.42,41.25,-4.0,-0.0,0.66,-0.09,-0.37,-0.55,-0.44,1.0,2.0,6.0,-1.88,-2.17,0.41,-1.2,-2.13,-0.24,0.6,-19.4,-33.6,-22.08
2024-12-24,2474,可成,其他電子業,-1.84,0.51,-13.94,187.0,-208.0,-67.0,1.41,17.83,-4.86,富邦-台南,21.09%,摩根大通,20.92%,兆豐-北高雄,13.06%,-1.33,0.81,6271.56,13564.94,0.28,-0.28,3.06,14.0,0.81,187.0,185.5,5688.02,7494.7,-1263.0,-1970.0,2.0,0.0,-5.0,24.0,6.0,9.0,inf,3.0,-22.0,8.0,-2373.0,-0.35,15.46,383.0,0.06,36.99,20.0,0.0,2.82,-0.01,-1.37,-2.2,-3.94,0.0,0.0,4.0,0.88,1.47,1.26,-0.23,-0.69,-2.01,4.4,5.2,-2.35,-27.31
2024-12-24,3293,鈊象,文化創意業,-1.8,0.63,-11.06,980.0,-27.0,-226.0,-0.53,35.39,30.75,富邦-永和,3.86%,元富-成功,1.7%,國泰-敦南,1.59%,-1.59,-0.91,880.79,3320.46,-0.6,-1.7,0.71,42.0,0.91,998.0,989.0,2286.96,1104.43,-32.0,-349.0,0.0,-1.0,-35.0,-7.0,-17.0,34.0,6.0,2.0,-10.0,39.0,-188.0,-0.13,9.06,-146.0,-0.1,52.96,-15.0,-0.01,0.68,-0.16,-0.29,-0.54,-0.61,0.0,0.0,3.0,-0.8,-1.3,-1.78,-0.41,0.13,1.08,-11.0,-14.8,-8.85,-31.08
2024-12-24,5508,永信建,建材營造,-2.41,0.25,-21.61,142.0,96.0,-82.0,2.63,-70.99,37.82,凱基-台北,7.76%,元大-西屯,7.03%,華南永昌-中正,3.64%,-1.41,1.43,825.49,1373.33,1.79,-4.23,2.94,28.0,1.79,142.5,140.0,1373.33,733.05,147.0,-149.0,3.0,-7.0,2.0,-1.0,5.0,4.0,-0.86,4.0,-33.0,70.0,-9.0,-0.0,10.92,-141.0,-0.06,7.87,1.0,0.0,0.08,-0.04,-0.02,-0.05,-0.19,0.0,0.0,1.0,-0.26,0.03,0.22,-0.23,-0.24,-0.54,2.1,0.5,-8.12,-43.68
2024-12-24,6805,富世達,電子零組件業,-6.11,0.16,-28.66,799.0,-44.0,-646.0,10.66,70.10,45.31,凱基-士林,2.56%,美林,2.02%,國泰證券,1.67%,-1.86,-5.11,2578.91,4738.46,-1.02,-4.0,0.12,269.0,1.07,851.0,842.0,2403.4,847.53,-89.0,-848.0,2.0,21.0,-8.0,22.0,-135.0,21.0,0.05,2.0,-3.0,72.0,-304.0,-0.44,15.49,-498.0,-0.73,19.98,-46.0,-0.07,0.04,-0.94,-0.85,-2.72,-1.09,2.0,3.0,13.0,-1.82,-0.33,3.77,-2.07,-3.56,-1.36,-49.6,-121.0,-150.75,-82.5
2024-12-24,3131,弘塑,其他電子業,-4.97,0.29,-17.89,1530.0,-428.0,-208.0,-6.58,-24.60,9.09,凱基-台北,7.48%,富邦-建國,1.37%,國泰-敦南,1.25%,-7.6,-3.16,801.95,909.64,-4.09,-5.11,-5.39,235.0,1.27,1600.0,1580.0,614.98,886.0,-573.0,-221.0,,,,,,,,,,,-254.0,-0.87,15.78,39.0,0.13,20.31,-6.0,-0.02,0.29,-0.71,-2.89,-3.91,-4.31,0.0,0.0,3.0,-1.36,0.69,1.46,-2.86,-1.88,-0.94,-145.0,-199.5,-188.5,-189.25
